index,user_id
17184,3266710
17185,24403730
17186,30547121
17187,34328687
17188,22994599
17189,26326659
17190,12760415
17191,28426881
17192,36389973
17193,44586585
17194,39988901
17195,18533114
17196,30967989
17197,30642498
17198,29545574
17199,58854356
17200,25541809
17201,32772530
17202,43280278
17203,9444218
17204,34799287
17205,27989326
17206,79236307
17207,33287321
17208,46096162
17209,50658913
17210,4981172
17211,5948604
17212,9628795
17213,23080576
17214,37201145
17215,53704971
17216,43788497
17217,81540256
17218,14039317
17219,28682908
17220,483428
17221,43968351
17222,36787333
17223,4187522
17224,51939568
17225,5718858
17226,42595435
17227,12846142
17228,35267818
17229,5889336
17230,41174018
17231,38907597
17232,442709
17233,55389940
17234,30871303
17235,24846546
17236,22466917
17237,39693953
17238,15919397
17239,5269746
17240,31409716
17241,50802787
17242,27996790
17243,85744561
17244,25702851
17245,20186028
17246,74530258
17247,81518243
17248,46952328
17249,28094795
17250,82650881
17251,1312968
17252,10701089
17253,17163494
17254,30902382
17255,15688188
17256,34607601
17257,9335832
17258,11503624
17259,8327849
17260,39461788
17261,87486917
17262,16475892
17263,18493279
17264,19433645
17265,25112056
17266,25375373
17267,74235591
17268,23221792
17269,20504282
17270,10822304
17271,24464974
17272,16437592
17273,31463445
17274,68819118
17275,22591797
17276,968662
17277,15029185
17278,40632766
17279,31704942
17280,18204038
17281,23734975
17282,68982926
17283,31286624
17284,16899918
17285,23057107
17286,7759849
17287,83204613
17288,15223704
17289,44655289
17290,15349453
17291,49330098
17292,38447393
17293,70611213
17294,86125402
17295,14845624
17296,47632450
17297,37918490
17298,30628038
17299,25577012
17300,68498490
17301,15244145
17302,52405989
17303,3847940
17304,21995492
17305,7612008
17306,47178369
17307,38106776
17308,34958050
17309,51938055
17310,26304885
17311,7457871
17312,30951557
17313,54717271
17314,37121771
17315,20561850
17316,32110860
17317,64592772
17318,4070781
17319,32033843
17320,25237152
17321,7722074
17322,19813690
17323,32194603
17324,14289414
17325,46318240
17326,56873761
17327,45691270
17328,7137760
17329,10248157
17330,7442274
17331,26840761
17332,31330241
17333,10055735
17334,8307594
17335,33337824
17336,30190405
17337,18047243
17338,40265107
17339,3591020
17340,39153080
17341,23333247
17342,29396340
17343,17590133
17344,45075400
17345,44398246
17346,67958240
17347,20967469
17348,42018661
17349,42961051
17350,5804836
17351,12475811
17352,8293471
17353,20034125
17354,34274799
17355,54731898
17356,6454641
17357,23517545
17358,11796408
17359,78584158
17360,71142807
17361,5089357
17362,17831637
17363,998606
17364,34004152
17365,78751698
17366,47221089
17367,27856444
17368,35657511
17369,62653460
17370,20605812
17371,67831103
17372,12391727
17373,11563484
17374,6180201
17375,82334223
17376,52908048
17377,44790458
17378,10208853
17379,7941504
17380,17902209
17381,22949954
17382,19198395
17383,23131205
17384,24511419
17385,9217608
17386,45088890
17387,14964542
17388,36975390
17389,15154327
17390,16095941
17391,32745536
17392,37854377
17393,8293366
17394,15142628
17395,23612022
17396,28139225
17397,85208576
17398,7961228
17399,1550765
17400,15382924
17401,5567949
17402,39647373
17403,23408954
17404,76779190
17405,12552820
17406,40520605
17407,14248814
17408,44077004
17409,85218125
17410,37569778
17411,26762366
17412,18026801
17413,37004963
17414,24617421
17415,16052487
17416,7105011
17417,54256137
17418,29996836
17419,29404823
17420,83052854
17421,10497170
17422,33082906
17423,39894836
17424,18347943
17425,974543
17426,32823854
17427,84980738
17428,17161923
17429,38750855
17430,19635856
17431,42935526
17432,17827337
17433,36328597
17434,37490744
17435,10350998
17436,31540650
17437,14851201
17438,26139180
17439,399935
17440,33941047
17441,46970303
17442,62820084
17443,7715036
17444,25174792
17445,85555699
17446,14961154
17447,80202239
17448,49981062
17449,11536508
17450,68985391
17451,3048416
17452,28282620
17453,24825165
17454,7515537
17455,72390107
17456,25740077
17457,30206444
17458,17825474
17459,293553
17460,5097052
17461,45171545
17462,11834681
17463,31157127
17464,26072175
17465,19996232
17466,20969962
17467,25353789
17468,498544
17469,15784447
17470,47172028
17471,12581338
17472,39075622
17473,479562
17474,10477789
17475,75066007
17476,3096144
17477,60049111
17478,38584641
17479,133639
17480,25924626
17481,8174871
17482,18159017
17483,40758050
17484,11994361
17485,31342901
17486,55319727
17487,75738803
17488,22755556
17489,15649421
17490,19487907
17491,39875170
17492,20291737
17493,13620760
17494,31445461
17495,9628319
17496,8748444
17497,37226832
17498,39544613
17499,9928596
17500,14998883
17501,428171
17502,31682528
17503,45557362
17504,20697252
17505,19426368
17506,18099927
17507,81503319
17508,78718131
17509,4970919
17510,38584879
17511,11826803
17512,12839697
17513,77150595
17514,7807933
17515,6260748
17516,5464424
17517,16063805
17518,12609780
17519,9609166
17520,23351304
17521,20041231
17522,38741296
17523,58798355
17524,30946547
17525,18064717
17526,80192906
17527,30495683
17528,22290556
17529,42775118
17530,20869957
17531,8697111
17532,12015989
17533,12043233
17534,38729187
17535,17448305
17536,8468817
17537,6349213
17538,29970319
17539,24802494
17540,31977268
17541,52752509
17542,31759824
17543,33244972
17544,37793513
17545,25056471
17546,40711216
17547,67430588
17548,23327635
17549,25287118
17550,13314980
17551,5509640
17552,30922701
17553,15982113
17554,6949267
17555,25863658
17556,49143413
17557,4102525
17558,58222987
17559,16378089
17560,25120313
17561,84558856
17562,40243753
17563,9050392
17564,45357817
17565,20874332
17566,45383828
17567,22398686
17568,22631229
17569,44017955
17570,34793676
17571,85720134
17572,31133398
17573,16121018
17574,9040741
17575,7354766
17576,21258836
17577,4916426
17578,62393720
17579,31870853
17580,13868380
17581,7493631
17582,3958904
17583,16351108
17584,6365477
17585,37357077
17586,6262727
17587,54484274
17588,43545086
17589,43068469
17590,45600169
17591,48453659
17592,29375430
17593,9973364
17594,6278280
17595,15704591
17596,56548831
17597,4931816
17598,37441591
17599,2114245
17600,14927435
17601,2054509
17602,14234899
17603,4999944
17604,50689149
17605,45358553
17606,47178250
17607,32334752
17608,30177122
17609,44580048
17610,25044700
17611,54181840
17612,16777436
17613,60681209
17614,22840952
17615,20337906
17616,26831643
17617,6892482
17618,21308939
17619,34084019
17620,14894938
17621,4448588
17622,71432113
17623,22935737
17624,1428419
17625,8372098
17626,1704487
17627,38817181
17628,26482798
17629,19227109
17630,50815513
17631,18164072
17632,82011676
17633,12785453
17634,14878056
17635,59759357
17636,25916
17637,23547352
17638,32135129
17639,6433619
17640,26829078
17641,4587373
17642,6800919
17643,49337083
17644,13154846
17645,11213963
17646,23139993
17647,2924028
17648,9586457
17649,34116113
17650,36982066
17651,20835999
17652,19887676
17653,40446392
17654,30152536
17655,16078332
17656,23379621
17657,13211483
17658,802665
17659,20485030
17660,36827294
17661,26907884
17662,5288746
17663,17831342
17664,19525067
17665,13161553
17666,82071640
17667,31720996
17668,10594850
17669,8046146
17670,13690816
17671,4618954
17672,24373730
17673,55874402
17674,22579946
17675,1472352
17676,30608533
17677,24519650
17678,14283069
17679,37036043
17680,3909232
17681,6749421
17682,22562758
17683,1146509
17684,16047326
17685,1745371
17686,2731080
17687,16768318
17688,10887480
17689,33897496
17690,29270985
17691,19167278
17692,14065422
17693,85327219
17694,18185390
17695,45119856
17696,73127001
17697,1575461
17698,20203525
17699,25360440
17700,13379060
17701,51046084
17702,220915
17703,18132897
17704,17829476
17705,4003160
17706,61120139
17707,69450712
17708,17961442
17709,9883068
17710,25289309
17711,38995741
17712,22947330
17713,37045074
17714,19804552
17715,1389784
17716,26741353
17717,25221992
17718,16189580
17719,46047014
17720,22926901
17721,5858292
17722,13350555
17723,23337207
17724,40362510
17725,5763727
17726,3131540
17727,43320894
17728,50970270
17729,32756684
17730,7557407
17731,46273301
17732,8986329
17733,17290197
17734,85151846
17735,3100902
17736,1995167
17737,33642452
17738,356550
17739,9315483
17740,83942764
17741,16142878
17742,42042098
17743,20635237
17744,16954378
17745,23448360
17746,84959975
17747,5066934
17748,57440945
17749,39991955
17750,3994972
17751,26254155
17752,24940948
17753,1568249
17754,52267740
17755,7841189
17756,97861
17757,6992947
17758,10272382
17759,8543469
17760,65366998
17761,11920247
17762,44346877
17763,18656724
17764,45195471
17765,2086508
17766,27964642
17767,7395715
17768,46160972
17769,52337848
17770,7124573
17771,9017889
17772,8196382
17773,8986523
17774,40518671
17775,22387510
17776,20608184
17777,24354052
17778,30695750
17779,48327001
17780,40065085
17781,10663253
17782,34046216
17783,25226575
17784,33021512
17785,161541
17786,28812146
17787,5384915
17788,52730014
17789,7365493
17790,10666666
17791,34499128
17792,10230394
17793,29784391
17794,9134771
17795,12668968
17796,64179323
17797,28911886
17798,14159329
17799,26346329
17800,74966325
17801,81275961
17802,7654679
17803,22929099
17804,26252127
17805,37495015
17806,8491849
17807,9253073
17808,57349381
17809,18238763
17810,25780965
17811,31177519
17812,43970624
17813,6977021
17814,34542868
17815,39027479
17816,38350
17817,25003518
17818,1824645
17819,17430051
17820,6895303
17821,26709476
17822,3617152
17823,5690213
17824,20974066
17825,84007808
17826,9336034
17827,35602628
17828,12595948
17829,61413132
17830,17588023
17831,40018
17832,33851435
17833,4429900
17834,45536153
17835,19748754
17836,46376580
17837,35751164
17838,4484566
17839,2600120
17840,37815420
17841,11420078
17842,41845238
17843,5818345
17844,6657074
17845,25028120
17846,29007937
17847,47818173
17848,38697082
17849,34615810
17850,25194962
17851,22408899
17852,9247850
17853,63795399
17854,84000254
17855,29859318
17856,44395361
17857,40823041
17858,13761737
17859,3929160
17860,7146166
17861,27721248
17862,15373605
17863,28291733
17864,13771341
17865,22930712
17866,45482714
17867,9092907
17868,21122155
17869,14952735
17870,18597120
17871,2522314
17872,7099937
17873,11517731
17874,15007625
17875,26958167
17876,43346418
17877,53393440
17878,68855844
17879,28855469
17880,25928722
17881,63391147
17882,7781990
17883,22372476
17884,2571519
17885,42008403
17886,11156568
17887,25113764
17888,44218668
17889,35273147
17890,14149132
17891,24295408
17892,2679653
17893,3291404
17894,23518404
17895,4702337
17896,36449716
17897,28991072
17898,39995121
17899,29895120
17900,2193169
17901,12456918
17902,17873279
17903,921354
17904,28510501
17905,15731839
17906,72807813
17907,3715715
17908,25540923
17909,42376808
17910,3666095
17911,30565369
17912,17130727
17913,22581316
17914,34118623
17915,22203655
17916,13079303
17917,49339865
17918,7676947
17919,20071112
17920,28293910
17921,43270899
17922,38272465
17923,74396011
17924,16641288
17925,32034336
17926,32179244
17927,23280751
17928,66110236
17929,766386
17930,7043460
17931,23169815
17932,32195399
17933,71722137
17934,6604456
17935,75558207
17936,4988541
17937,6043284
17938,55698603
17939,4120306
17940,31932863
17941,63288378
17942,17527376
17943,32001651
17944,5392965
17945,36562593
17946,20201601
17947,8349580
17948,17152074
17949,15561716
17950,7734865
17951,2611147
17952,49101362
17953,27912322
17954,36393906
17955,5663889
17956,551396
17957,865279
17958,72231835
17959,789628
17960,7071019
17961,49867210
17962,41602474
17963,1018747
17964,49182011
17965,65149259
17966,22053210
17967,52417387
17968,34064199
17969,19719539
17970,6000968
17971,5652049
17972,12154053
17973,5861253
17974,47876434
17975,65758503
17976,1606866
17977,20198333
17978,12532132
17979,10972556
17980,26597742
17981,23650527
17982,7025034
17983,13050299
17984,413885
17985,7427306
17986,20731955
17987,6799811
17988,4180028
17989,3241589
17990,3315061
17991,10758259
17992,9696427
17993,29707660
17994,32983785
17995,29476572
17996,23223898
17997,3951011
17998,2096611
17999,8563411
18000,6229226
18001,20854347
18002,39627140
18003,32758886
18004,18242911
18005,17290057
18006,14256908
18007,10952293
18008,7267349
18009,25529198
18010,30500847
18011,58124406
18012,12912689
18013,858040
18014,5921746
18015,45934290
18016,43536394
18017,8403051
18018,13970565
18019,1000452
18020,8463288
18021,8947676
18022,24344135
18023,10653991
18024,81640539
18025,41632241
18026,62446812
18027,7599642
18028,48011560
18029,25008973
18030,30921847
18031,25403947
18032,28595226
18033,22525811
18034,81896692
18035,30489717
18036,45870423
18037,81294288
18038,9218111
18039,6192840
18040,24998956
18041,11382789
18042,54347842
18043,15683540
18044,30351807
18045,1353015
18046,9859475
18047,24297950
18048,32474206
18049,6849822
18050,25313326
18051,23238782
18052,35026241
18053,35241796
18054,32014649
18055,67353604
18056,15796618
18057,8536355
18058,81369610
18059,18180004
18060,29684092
18061,18358406
18062,22132384
18063,5152802
18064,552276
18065,2610168
18066,5796276
18067,13635658
18068,43061147
18069,22386362
18070,24414639
18071,48272064
18072,14115211
18073,45973664
18074,5715919
18075,2772503
18076,74353979
18077,43059752
18078,17759542
18079,42048705
18080,68754979
18081,44657969
18082,7924802
18083,4369065
18084,11210117
18085,10797095
18086,7327734
18087,6569683
18088,39628662
18089,35599969
18090,15619682
18091,19200606
18092,14819391
18093,5032208
18094,10571407
18095,10319863
18096,81279091
18097,52102789
18098,22764459
18099,24502906
18100,10211521
18101,17588483
18102,1326935
18103,53786
18104,4936388
18105,26479246
18106,148795
18107,252225
18108,13363988
18109,17956191
18110,22706083
18111,10353877
18112,9513515
18113,13405255
18114,33114417
18115,81205002
18116,18156916
18117,32598893
18118,30076843
18119,14437616
18120,5284924
18121,26426324
18122,16724496
18123,22250698
18124,41138331
18125,25499931
18126,11149784
18127,6763107
18128,79979076
18129,34396754
18130,6062347
18131,36797143
18132,6230090
18133,19308973
18134,55473002
18135,8079868
18136,33809838
18137,29145165
18138,5360650
18139,58832526
18140,42436117
18141,3677639
18142,53402062
18143,28528386
18144,36429230
18145,62271929
18146,69767476
18147,2931520
18148,17954673
18149,13904067
18150,22586882
18151,26588466
18152,28748211
18153,23738781
18154,232524
18155,15865039
18156,69474453
18157,60765489
18158,6660956
18159,26219665
18160,2820475
18161,353872
18162,10710200
18163,17252049
18164,1848201
18165,60168176
18166,27260307
18167,13816552
18168,8134692
18169,12981139
18170,19757264
18171,8670301
18172,13227702
18173,19303690
18174,28670017
18175,5262024
18176,48727989
18177,27428539
18178,41637292
18179,13189094
18180,37890438
18181,2525002
18182,15312620
18183,21275753
18184,16752059
18185,8156110
18186,32771477
18187,30790888
18188,49156452
18189,64557203
18190,8119436
18191,36836739
18192,7052917
18193,16822641
18194,69668880
18195,20972149
18196,20067496
18197,69917950
18198,25876491
18199,30136020
18200,42267642
18201,16658498
18202,2670000
18203,11674297
18204,51176531
18205,23001336
18206,7366479
18207,27004742
18208,9154441
18209,55001666
18210,50283958
18211,22247549
18212,4252994
18213,7000188
18214,48105485
18215,19974160
18216,43169235
18217,11680096
18218,9084912
18219,5220162
18220,25048080
18221,41582749
18222,55236816
18223,57089550
18224,29699178
18225,22630600
18226,44781803
18227,17945444
18228,30039000
18229,12141308
18230,10044133
18231,30917208
18232,4282499
18233,34409171
18234,15931034
18235,67371949
18236,16897261
18237,32042483
18238,1903521
18239,34542097
18240,13115504
18241,234932
18242,33362396
18243,11853283
18244,27060971
18245,16943391
18246,42342439
18247,4261518
18248,26592269
18249,37003442
18250,19282154
18251,19422144
18252,23286944
18253,61786930
18254,15880609
18255,7963274
18256,7591617
18257,26504816
18258,13365211
18259,1263383
18260,23246388
18261,31679296
18262,19318155
18263,40749976
18264,599820
18265,23146682
18266,17452872
18267,33993419
18268,23328456
18269,25896326
18270,66171589
18271,10526532
18272,37538709
18273,35925918
18274,25218867
18275,5733246
18276,33562579
18277,45633475
18278,81355712
18279,61866546
18280,17873150
18281,32740627
18282,35911651
18283,80833738
18284,26194991
18285,8295434
18286,11970652
18287,8336718
18288,37105594
18289,29745430
18290,54518841
18291,4668341
18292,20606275
18293,61945757
18294,34522972
18295,29757093
18296,15242713
18297,12958446
18298,31008129
18299,26864830
18300,36303596
18301,15832886
18302,15065356
18303,44039773
18304,34856394
18305,21057671
18306,45621782
18307,7600083
18308,63537780
18309,33593707
18310,14303231
18311,11453377
18312,12454274
18313,30705197
18314,50988777
18315,13484072
18316,32722944
18317,45794907
18318,3633188
18319,7283046
18320,5198883
18321,27729041
18322,39057852
18323,16270320
18324,43099708
18325,9960400
18326,36536926
18327,26561397
18328,45643360
18329,22675087
18330,28188365
18331,35723500
18332,45724515
18333,26502648
18334,25386629
18335,26017921
18336,34046764
18337,29204081
18338,2116331
18339,16039196
18340,23516144
18341,17356300
18342,3914139
18343,16274005
18344,15122850
18345,50974749
18346,23357015
18347,5309414
18348,9424881
18349,29010139
18350,37997978
18351,7644676
18352,25587319
18353,25566642
18354,74522113
18355,54707460
18356,26507191
18357,16759982
18358,25658200
18359,13959074
18360,11560674
18361,24193556
18362,18310615
18363,12224772
18364,12781382
18365,31473251
18366,52184525
18367,38841491
18368,19530665
18369,42822486
18370,37597043
18371,21344007
18372,11489054
18373,34734707
18374,72145337
18375,60099698
18376,47114466
18377,26793787
18378,13496612
18379,13523904
18380,5800781
18381,31576793
18382,40800824
18383,7648722
18384,39270545
18385,20593085
18386,50563225
18387,43916672
18388,399972
18389,63173962
18390,16871870
18391,45056142
18392,13604648
18393,30458935
18394,3913001
18395,7092031
18396,60561432
18397,7523556
18398,18114515
18399,57455669
18400,24244034
18401,7449038
18402,32895754
18403,1455579
18404,72599120
18405,33785388
18406,17530932
18407,26966674
18408,37171450
18409,80898186
18410,7974270
18411,18091032
18412,37890807
18413,53689438
18414,25857317
18415,17018311
18416,35037841
18417,8466046
18418,44735339
18419,5443611
18420,7718725
18421,23267127
18422,21287748
18423,2058625
18424,29152496
18425,8805584
18426,31603248
18427,38012559
18428,18627051
18429,79399563
18430,66938235
18431,16181459
18432,362546
18433,5831581
18434,64174149
18435,24501919
18436,42200725
18437,5549262
18438,25263842
18439,10693490
18440,11581552
18441,9393610
18442,67856509
18443,60860038
18444,64438142
18445,30128316
18446,5886506
18447,80092150
18448,49125061
18449,44382037
18450,52420115
18451,17920315
18452,56434931
18453,58211921
18454,16255955
18455,12653355
18456,27054843
18457,9619275
18458,32683010
18459,12972261
18460,1155567
18461,5603139
18462,29233328
18463,22571571
18464,22404728
18465,18630903
18466,46856434
18467,3405876
18468,12493673
18469,32272468
18470,3798263
18471,21180505
18472,67182839
18473,4979623
18474,68994224
18475,3692080
18476,25713831
18477,16619699
18478,31683380
18479,49671896
18480,46162738
18481,5594693
18482,41048111
18483,31386964
18484,22233785
18485,3401920
18486,24438869
18487,22769847
18488,7953971
18489,5297817
18490,15137451
18491,18243865
18492,43371254
18493,17409001
18494,40121599
18495,10233532
18496,15666774
18497,32816823
18498,74668832
18499,17891453
18500,45483347
18501,10189218
18502,2110359
18503,627885
18504,24250026
18505,8394317
18506,9711499
18507,17119819
18508,17803473
18509,17133841
18510,59364374
18511,56142822
18512,48080726
18513,10399303
18514,37578514
18515,78317880
18516,79446862
18517,6996289
18518,9382847
18519,22267268
18520,30727306
18521,7837279
18522,46144270
18523,47573629
18524,11884084
18525,47728709
18526,35299633
18527,49190194
18528,14350049
18529,42939497
18530,31040414
18531,56334198
18532,13312796
18533,10166085
18534,11678997
18535,61569867
18536,6156107
18537,2124290
18538,11905844
18539,3609566
18540,8015336
18541,52712492
18542,21362138
18543,17134970
18544,10874693
18545,41110480
18546,8593945
18547,34824976
18548,973268
18549,44012746
18550,78485334
18551,45303299
18552,25278412
18553,35577265
18554,42731017
18555,302318
18556,6061659
18557,5738387
18558,6409414
18559,4447846
18560,25828032
18561,28551969
18562,32607699
18563,20169425
18564,50026215
18565,71547820
18566,5832103
18567,2454021
18568,17834919
18569,20592613
18570,16287080
18571,17738193
18572,10882086
18573,6310221
18574,8975010
18575,32294235
18576,5038568
18577,23030658
18578,15963514
18579,28720523
18580,20796877
18581,26939835
18582,57876960
18583,71735798
18584,21142903
18585,40337749
18586,37319709
18587,533383
18588,34079344
18589,58075195
18590,43458894
18591,77964857
18592,26131028
18593,33241347
18594,47309780
18595,11019190
18596,42299342
18597,14034362
18598,26813782
18599,66256957
18600,26486307
18601,25635874
18602,1651914
18603,4231550
18604,62801906
18605,26456614
18606,28670791
18607,17395980
18608,12114732
18609,8385806
18610,36599490
18611,197648
18612,7414966
18613,10217769
18614,25043812
18615,8651119
18616,2582219
18617,908389
18618,37113676
18619,22748780
18620,30250170
18621,23215254
18622,2343972
18623,16304211
18624,16266527
18625,46734514
18626,12985130
18627,43660282
18628,58798173
18629,16040099
18630,3015218
18631,37884009
18632,30807900
18633,11613511
18634,4980763
18635,40431030
18636,2428126
18637,53389904
18638,30501451
18639,26181441
18640,14852010
18641,45527191
18642,1812478
18643,60492431
18644,33564392
18645,5746505
18646,4687056
18647,15307049
18648,5874874
18649,9558061
18650,17819608
18651,9419158
18652,67092931
18653,42150335
18654,6592136
18655,56107590
18656,4791681
18657,22629481
18658,12379058
18659,11092154
18660,26869462
18661,7218756
18662,17515557
18663,22941644
18664,13987033
18665,31147151
18666,41478810
18667,31914632
18668,28538397
18669,33340952
18670,17107749
18671,22393807
18672,1091910
18673,34280584
18674,2257377
18675,26143109
18676,3117771
18677,6256717
18678,10722798
18679,42888210
18680,54616217
18681,33785273
18682,34472403
18683,7557957
18684,23708924
18685,31695140
18686,10356193
18687,22150858
18688,38391093
18689,29391963
18690,29318529
18691,25602587
18692,1687493
18693,3882447
18694,7408877
18695,2073180
18696,49099658
18697,25008422
18698,16739132
18699,15775250
18700,17618148
18701,36955587
18702,32404962
18703,8817763
18704,2992115
18705,22028884
18706,44317497
18707,336872
18708,5768361
18709,10545746
18710,71681194
18711,13742733
18712,23283318
18713,19649581
18714,7280233
18715,28567594
18716,37905059
18717,2377507
18718,1202040
18719,25424592
18720,7984207
18721,1637188
18722,4722149
18723,2760680
18724,24713910
18725,7796803
18726,25324931
18727,10503340
18728,44973111
18729,15997485
18730,50154112
18731,40206533
18732,8629251
18733,17427852
18734,1289165
18735,23277204
18736,4039449
18737,43162939
18738,10864294
18739,30499628
18740,16242687
18741,7512334
18742,6911390
18743,45869877
18744,26060873
18745,4244747
18746,24733041
18747,17178662
18748,26684166
18749,23152884
18750,57999430
18751,48494882
18752,6551123
18753,37277163
18754,20111934
18755,8831892
18756,121934
18757,11559198
18758,272176
18759,16410627
18760,15792784
18761,742200
18762,42730416
18763,48459292
18764,7763863
18765,20640612
18766,9333587
18767,13398637
18768,584886
18769,13387299
18770,25037725
18771,65978885
18772,5781992
18773,69339703
18774,13638238
18775,4926302
18776,15992442
18777,68448458
18778,68835291
18779,15044308
18780,5082188
18781,22864465
18782,74176077
18783,25866080
18784,72935773
18785,8454762
18786,17693547
18787,78486364
18788,69664412
18789,47022592
18790,12423648
18791,16357505
18792,1521241
18793,15104079
18794,30471421
18795,13758990
18796,51735130
18797,9921692
18798,67340942
18799,8945602
18800,20332240
18801,4684868
18802,15026064
18803,73221607
18804,2621937
18805,28555609
18806,22737304
18807,10508493
18808,10849007
18809,42726750
18810,19763611
18811,22828862
18812,39482821
18813,38803074
18814,32522798
18815,2413342
18816,32807568
18817,36760800
18818,45321841
18819,10475726
18820,53633064
18821,23079250
18822,46800625
18823,15829276
18824,7029882
18825,31618608
18826,13996318
18827,33475702
18828,50837383
18829,7856674
18830,2592205
18831,20102
18832,8498767
18833,4218171
18834,14248012
18835,75431901
18836,10446482
18837,45475478
18838,43019168
18839,37438467
18840,5656506
18841,39004676
18842,36712123
18843,18021963
18844,13588843
18845,51419961
18846,15305447
18847,5461028
18848,4936589
18849,11009876
18850,21232735
18851,42036113
18852,68670230
18853,11406606
18854,13174805
18855,8217795
18856,66781452
18857,13548568
18858,75223812
18859,17807074
18860,9649227
18861,28761704
18862,64298189
18863,10258209
18864,74489377
18865,7643233
18866,10188730
18867,8349630
18868,37300630
18869,30070369
18870,65638983
18871,48200136
18872,7380327
18873,22649530
18874,351072
18875,23097561
18876,39010111
18877,8428198
18878,63261150
18879,51451712
18880,15255715
18881,23700012
18882,42442857
18883,5242555
18884,13418496
18885,46478930
18886,62149828
18887,60369559
18888,21353757
18889,6743100
18890,21190239
18891,3967004
18892,3626791
18893,28179486
18894,16224249
18895,33566094
18896,10131570
18897,9859840
18898,41266749
18899,4930664
18900,14937649
18901,25960514
18902,24642166
18903,5487730
18904,77963152
18905,75978795
18906,19843942
18907,22491283
18908,13513977
18909,2268109
18910,43717272
18911,51219350
18912,9512617
18913,234664
18914,54800821
18915,37071585
18916,64253517
18917,72609023
18918,22963490
18919,788834
18920,5520155
18921,33921340
18922,36120410
18923,50594359
18924,18197618
18925,2568124
18926,13114740
18927,47423225
18928,47390436
18929,25549893
18930,30488265
18931,14749123
18932,25699431
18933,7323739
18934,40514540
18935,300777
18936,27926192
18937,5654245
18938,24617049
18939,11583467
18940,70889
18941,51423068
18942,35624681
18943,12019443
18944,36080978
18945,7474657
18946,50850495
18947,45601044
18948,4808408
18949,6766537
18950,11192130
18951,26193836
18952,8930807
18953,47524863
18954,60723886
18955,5744524
18956,9265237
18957,3249263
18958,70146315
18959,1623026
18960,7775917
18961,46792845
18962,23718725
18963,11981375
18964,4847774
18965,5316595
18966,55288513
18967,24754747
18968,20673460
18969,11967936
18970,33688300
18971,2730070
18972,6172074
18973,25080042
18974,58242963
18975,51480545
18976,48751943
18977,7008668
18978,35954407
18979,19246721
18980,19143656
18981,38354957
18982,16163771
18983,15824279
18984,17333029
18985,10831575
18986,7396866
18987,13405951
18988,11911335
18989,20650233
18990,45985407
18991,17310840
18992,19838254
18993,6365340
18994,32859145
18995,28006692
18996,15270620
18997,1914270
18998,47577816
18999,2941408
19000,30830847
19001,1923437
19002,35027128
19003,3748238
19004,48346627
19005,9524118
19006,25335155
19007,32010547
19008,59619831
19009,6043362
19010,16846988
19011,25258799
19012,4903961
19013,2579923
19014,15656698
19015,9429671
19016,7055455
19017,49157013
19018,23394701
19019,31987690
19020,32695851
19021,928921
19022,22425024
19023,40968967
19024,20257674
19025,212315
19026,3531296
19027,73585370
19028,41539435
19029,24502378
19030,21096989
19031,43575223
19032,685625
19033,18428565
19034,38103684
19035,61596792
19036,39846316
19037,16190914
19038,77172873
19039,28784045
19040,3408023
19041,11621363
19042,23393173
19043,9874478
19044,18261665
19045,30030348
19046,61888844
19047,761863
19048,63786859
19049,44186254
19050,38510289
19051,60868593
19052,49552492
19053,62347932
19054,37856372
19055,44068254
19056,19783157
19057,11859538
19058,6764941
19059,29686453
19060,30799472
19061,44742794
19062,47285313
19063,6446818
19064,58422832
19065,37291827
19066,43600026
19067,27290902
19068,7283317
19069,27117910
19070,22243329
19071,4531064
19072,44625638
19073,15064373
19074,20665200
19075,10752166
19076,14840767
19077,7552797
19078,12372866
19079,24864163
19080,10426884
19081,63550338
19082,23117298
19083,6552504
19084,23487320
19085,14346440
19086,6829317
19087,19829532
19088,15170903
19089,55354921
19090,8880963
19091,20195216
19092,57764986
19093,45951340
19094,62269755
19095,5696982
19096,7343136
19097,52487689
19098,13316611
19099,11834645
19100,1151136
19101,69102582
19102,31296134
19103,37822664
19104,59842360
19105,57099507
19106,10130410
19107,18340835
19108,47876712
19109,37214142
19110,1681289
19111,20968167
19112,1463280
19113,7146492
19114,3577489
19115,12758455
19116,17495679
19117,27010057
19118,22086207
19119,27334634
19120,51095935
19121,16810395
19122,8486181
19123,5018607
19124,33739635
19125,17276744
19126,7233586
19127,9542267
19128,60364111
19129,38766185
19130,31706656
19131,28751760
19132,13317450
19133,33981376
19134,42640935
19135,35999950
19136,47421121
19137,26224550
19138,14807032
19139,20387632
19140,22537289
19141,50651246
19142,59971375
19143,9025310
19144,32331398
19145,15887968
19146,21328890
19147,44144576
19148,17534761
19149,7585523
19150,40821171
19151,32478880
19152,19707084
19153,9447235
19154,17609763
19155,16802508
19156,39435859
19157,48946947
19158,40926259
19159,15212462
19160,9675939
19161,15907647
19162,16486978
19163,33193751
19164,4005386
19165,25901705
19166,5614059
19167,5713750
19168,17610336
19169,6577375
19170,8317923
19171,12759319
19172,46233799
19173,12189033
19174,32109671
19175,13861123
19176,3063343
19177,1419566
19178,4216408
19179,1546589
19180,11254222
19181,11722713
19182,18339313
19183,76109430
19184,30633883
19185,17599779
19186,6189800
19187,22455425
19188,46974935
19189,12594650
19190,35953539
